topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
politics_04,kag,1245899840602673152,./tweet_data/politics_04/kag/tweets1/EUpTTQiWkAACTQ9.jpg,./annot_3000_hate/EUpTTQiWkAACTQ9.jpg,"Someone didn't do his homework
#trump #donaldtrump #presidenttrump #POTUS #MAGA #KAG https://t.co/a6chHv3Fcs",Treat Williams @Rtreatwilliams My son said watching Trump do a press conference is like watching the kid who didn't read the book give his book report. 4:37 PM · 3/23/20 · Twitter for iPhone ,treat williams son say watch trump press conference like watch kid nt read book book report 437 pm twitter iphone,1.0
politics_08,bunkerboy,1290670076954386442,./tweet_data/politics_08/bunkerboy/tweets1/EelhlmpXYAEh0fG.jpg,./annot_3000_hate/EelhlmpXYAEh0fG.jpg,@EricTrump Once again #BunkerBoy’s son show just how stupid he is. The correlation between IMPEACHED FOREVER ILLEGITIMATE RACIST TRAITOR @realDonaldTrump feigning allegiance while supporting Russia and Biden kneeling to converse with protesters is ......? https://t.co/FjBC8iisey,TRUMP'S FAMILY PROVES THAT THERE ARE SOME THINGS IN LIFE THAT MONEY CAN'T BUY MANNERS BRAINS MORALS CHARACTER TROM RUM LOVE CLASS INTEGRITY TRUST ,ae ss wy th el es ee wu lak brain morals ly tat mk nw fy tn class ct uy,1.0
ageism_08,covidiots,1290004321552064514,./tweet_data/ageism_08/covidiots/tweets1/EecEF9eX0AAZ1Un.jpg,./annot_3000_hate/EecEF9eX0AAZ1Un.jpg,"✔Increases your libido
✔Cure erectile dysfunction
✔Increase your sperm motility
✔Treats premature ejaculation 
Permanent solution for the Above is LIVEN ALKALINE COFFEE cappuccino and 24_7 phyto_energenezier 
 contact me on +254708666402 for orders.✔#COVIDIOTS https://t.co/C5ipxQqw45",Are you stressed about Erectile dysfunction and premature ejaculation 24/7 Whatsago/cal/A 0708666402 1o ATURA CEVTKALS quick assistance Worry no more. You cannow stay stronger and longer in bed ,stressed erectile dysfunction premature st et worry stay strong long bed,0.0
asianhate_08,ChinaVirus,1292426383235395585,./tweet_data/asianhate_08/ChinaVirus/tweets2/Ee-e8k2WoBE-pIV.jpg,./annot_3000_hate/Ee-e8k2WoBE-pIV.jpg,"This meme is a perfect example of the #DemocRAT thought process. @realDonaldTrump signs EOs yesterday to HELP the American People during this #ChinaVirus ""crisis"", &amp; now the #IdiotLeft is wanting to sue #Trump for trying to help Americans. Yep...#Trump2020LandslideVictory https://t.co/0a6VVbd5BN",WHENI WAS A KID BACK IN SCRANTON A WHEEL FELL OFF MY CANOE WHICH MADE ME WONDER HOW MANY PANCAKES FIT IN A DOGHOUSE NONE BECAUSE ICE CREAM DOESN'T HAVE BONES ,ae tol li twas kid scranton gag see el a3 tt aia es pw ice cream mass,1.0
politics_2020-02,Trump2020Landslide,1233058654905081858,./tweet_data/politics_2020-02/Trump2020Landslide/tweets4/ERy0TMcW4AITOD6.jpg,./annot_3000_hate/ERy0TMcW4AITOD6.jpg,Hahaha so hilarious.. Only Donald can be this... #trump2020 #TrumpCouldBeAGoodGuyIf #Trump2020Landslide https://t.co/zhYh4AaSGP,TRUMP SHOWING UP TO THE PRESIDENTIAL DEBATE AGAINST BLOOMBERG LIKE: Ce MMMM SQ IS MMM D UPER BIG GULP Benny ,trump show presidential debate bloomberg like ane queen la benny,1.0
asianhate_04,BoycottChina,1251664608659554305,./tweet_data/asianhate_04/BoycottChina/tweets3/EV7OU3eU0AEHUtw.jpg,./annot_3000_hate/EV7OU3eU0AEHUtw.jpg,"How sick are these people ! Never Chinese product ever again #WorldHealthOrganization #Consumer_protection_act #USAagainstcovid19 #EuropeansAgainstCovid19 
#CDC #IvankaTrump #PresidentTrump #Philippines #BoycottChina #AsianTwitter when will the world completely learn a lesson!! https://t.co/MOeFq1pa4e",CHINA FACTORY WORKER LAUGHS AS HE RUBS MASKS ON HIS SHOE YOUTUBE.COM CHINA FACTORY WORKER LAUGHS AS HE RUBS MASKS ON HIS SHOE ,chi tory worker laug hs ask ut sa china factory worker laughs rub mask shoe,1.0
politics_04,TrumpLiesPeopleDie,1248611947739668494,./tweet_data/politics_04/TrumpLiesPeopleDie/tweets2/EVP18ckUYAUMsy_.jpg,./annot_3000_hate/EVP18ckUYAUMsy_.jpg,Hey @realDonaldTrump...  Are these the empty cupboard you're talking about? You are a horrible liar....  #TrumpVirusCoverup #TrumpLiesPeopleDie https://t.co/nIQJqQXgJm,TRUMP MATURITY CALM LEADERSHI PRESIDENTIAL INTELLIGENCE TRUMP MORALITY WHITE HOUSE CREDIBILITY MANAGEMENT SKILLS TRUST TRUMP COMPETENCE OVAL OFFICE INTEGRITY SOUND JUDGMENT Chattanooga Cintes Seee Bress Mnett ,ib pesto white house credibility ss se nl oval office integrity bn 0b press gam ete,0.0
asianhate_2021-04,Wuhanvirus,1378119985646739458,./tweet_data/asianhate_2021-04/Wuhanvirus/tweets1/EyAQ0urWEAMmRxq.jpg,./annot_3000_hate/EyAQ0urWEAMmRxq.jpg,"What do the Weatherman and Dr Fauci have in common?
.
.
.
.
.
.
They are both correct 50% of the time.
 
#CoronaVirus #WuhanVirus #COVID19 #CCPVirus_Joke

qt-covid19-jokes-022 by #BorderObserver https://t.co/q6qJsUdNZT","GOALS OF COMMUNITY MITIGATION TE 1,500,000-2,100,000 DEATHS PAMDEWIC OUTOREA ONTERVEatION 00 DEATHS They are both correct 50% of the time. ",stk lia lo pas fs ss ee rts correct time 50 ak,1.0
ageism_2021-04,covidiots,1381036143039422464,./tweet_data/ageism_2021-04/covidiots/tweets2/EyptDKEXEAIYDSN.jpg,./annot_3000_hate/EyptDKEXEAIYDSN.jpg,the real #COVIDIOTS are Donald Trump himself and his supporters for showing up to his rallies in millions with no mask and getting covid so they're the true idiots behind covid just saying got more memes https://t.co/601qcYRwL1,YOU HAVE NOW ENTERED THE ALTERNATIVE FACTS ZONE ,sata ar ei ms ke na alternative fact zone,1.0
politics_08,RacistInChief,1293531522138624001,./tweet_data/politics_08/RacistInChief/tweets2/EfOL3IiXkAE4uPt.jpg,./annot_3000_hate/EfOL3IiXkAE4uPt.jpg,"@travisakers Digging up King's freedom of speech is not going to shift the Black vote to #RacistInChief  

But keep digging!  Riding with #BidenHarris all the way. 
@shaunking  #BidenHarris2020 https://t.co/pgx2xgSiac","Racical Leti 0o Nothing Denoorats wi Fallin the Fal Comupt Joe a ahot. See you soontt Donald J. Trump Pwsntof tad Stat #CNNSOTU TRUMP TWEETS THANKING ""GREAT PEOPLE"" IN VIDEO IN WHICH ONE MAN IS SEEN SHOUTING ""WHITE POWER"" PTICK IN VIOLENCE FROM THE TALIBAN AGAINST THE AFGHAN GOVT, DESP TA ",ee co si sect ie ee trump tweet thank great people video man see shout white power peer ee nee,0.0
politics_2021-02,dictatordan,1360104613538533381,./tweet_data/politics_2021-02/dictatordan/tweets2/EuAP650U0AQQA96.jpg,./annot_3000_hate/EuAP650U0AQQA96.jpg,"if u need a logo just DM me i can make a logo for you

contact me: https://t.co/OtMwFwpDaB

Leon #TaylorsVersion #MarkTuan_OneInAMillion #CriticalRoleSpoilers #LILIFILM_THEMOVIE #ThankYouJim #COVID19Vic #LoveStoryTaylorsVersion #wheresthevaccine #muteprguy #DictatorDan https://t.co/8v1Jsbkg1x",BILLIO LIFE CHURCH LIVE IN FAITH EVERYDAY BOYS cXS AM ANA MIRANDA MAR Y TIERRA AIRE * * ,gj life church cs live 4d everyday ana miranda,0.0
politics_2021-02,TrumpGenocide,1363651503194537984,./tweet_data/politics_2021-02/TrumpGenocide/tweets4/Euyp0AxWgAAxtwc.jpg,./annot_3000_hate/Euyp0AxWgAAxtwc.jpg,"TO PROMOTE COVID NATURAL HERD IMMUNITY is
TO PROMOTE EUGENIC GENOCIDE!

Period

THINK

We R all primed &amp; biased to not see EUGENICS cuz think Competitive Tooth &amp; Claw Evolution produces Optimum Outcomes

Nope!

#CovidEugenicGenocide
#EugenicGenocide

#TrumpGenocide
#CovidGenocide https://t.co/urfhD2gNeM",Trump & Azar voiced how keeping Univ's & Schools spread was part of their NATURAL Herd Immunity Policy. We all open to speed knew: Admit Čomplicity. #COVIDNaturalHerdImmunity= %#COVIDGenocide 2CND IMPEACHMENT 1st Article=TrumpBULLHORN 2cnd Article=B-byeTrumplSM ,tr azar voice ng uns open speed spread natural herd immunity wat ia seat earl sem old 2cnd,0.0
ageism_2021-04,covidiots,1385847222122782721,./tweet_data/ageism_2021-04/covidiots/tweets4/Ezt_xdYWUAII54c.jpg,./annot_3000_hate/Ezt_xdYWUAII54c.jpg,"#macron 's management clearly visible
Tourists in #Roissy airport are aware of the result of his #antiscience stance/position 
And are all wearing #hazmat suits 

#COVID19 
Not everybody is a #COVIDIOTS , thank God https://t.co/KDpkjCIjw9",GIORGIO ARMANI GIO ACQUA DI GIÒ PROFONDO MOOUA DI Burva V Portes loates - ana K21-K41 BUY PARIS D. SKINCA FREE ICNE Solaris Bais testaurants ,giorgio armani acqua fit k2 yr ae po fay ya va vo ax hat qi es,0.0
ageism_08,covidiots,1292703855248121856,./tweet_data/ageism_08/covidiots/tweets2/EfCbOdxUwAAWX2U.jpg,./annot_3000_hate/EfCbOdxUwAAWX2U.jpg,"""#Australia is prone to shallow 

and potentially destructive [#LNP politicians]

according to new research from [me]...""

#auspol #LNPCrimeFamily #COVIDIOTS https://t.co/YHVB2ofsMg","$100,000,000 Sports grants corruption goes all the way to the PM's Office QANTA #SportsRort citi ic TO Par Au ",100000000 sport grant corruption go way pms office citi,0.0
immigration_2021-02,BuildTheWall,1359616881322246145,./tweet_data/immigration_2021-02/BuildTheWall/tweets2/Et5UV6qWgAQS4gK.jpg,./annot_3000_hate/Et5UV6qWgAQS4gK.jpg,"#LawAndOrder
#BackTheBlue 
#BlueLivesMatter 
#BuildTheWall
along with many others slogans 👇🏼 #TrumpIsGuilty https://t.co/j3sX5aRXGC",BULLSH*T NETFLIX ,bulls ht mh,1.0
asianhate_04,CCPVirus,1247191614801326080,./tweet_data/asianhate_04/CCPVirus/tweets1/EU7qJ-1U4AAvwVr.png,./annot_3000_hate/EU7qJ-1U4AAvwVr.png,"“People are #dying. 

When you have intentional, #ColdBlooded, premeditated action like you have with #China, this would be considered first-degree #murder.”

“At a time when demand was rising to deal with  crisis, China was marshaling all of products for its own use.”

#CCPVirus https://t.co/uXcKRtL5BC https://t.co/PX5X6pYfiJ","Trump administration weighs legal action over alleged Chinese hoarding of PPE April 5, 2020 I 6:41pm I Updated By Ebony Bowden and Bruce Golding THE WHITE HOUSE WESING CHN ",trump administration weigh legal action allege chinese hoarding ebony ppe tp upd tf wd tas te ns,0.0
asianhate_04,CCP_is_terrorist,1247085265375473667,./tweet_data/asianhate_04/CCP_is_terrorist/tweets1/EU6JbqHUUAEB5s6.jpg,./annot_3000_hate/EU6JbqHUUAEB5s6.jpg,"@true_pundit This shameless object should be denounced and dismissed from his duty. So as the CCP!
#MakeCCPPay #CCP_is_Terrorist #covid19 #ChinaLiedPeopleDie https://t.co/GyfBTm4Pdx",Wuhan Health Organization ,wuhan health organization,1.0
vaccine_2021-02,BillGatesBioTerrorist,1363940109129715712,./tweet_data/vaccine_2021-02/BillGatesBioTerrorist/tweets4/Eu2wTDuVEAEuqyV.jpg,./annot_3000_hate/Eu2wTDuVEAEuqyV.jpg,I never thought that we'd have to defend #snow being real...but here we are. #TexasWinterStorm2021 #texassnowstorm2021 #Snowmageddon2021 #BillGates #BillGatesBioTerrorist #ConspiracyTheories https://t.co/s2kqlAbcHY,SEEMS A LITTLE CRAZY! ,sena lx gs little crazy,1.0
asianhate_04,CCPVirus,1250971929395122178,./tweet_data/asianhate_04/CCPVirus/tweets3/EVxVtgfU0AA_2cW.jpg,./annot_3000_hate/EVxVtgfU0AA_2cW.jpg,"Go to https://t.co/u3L19KbTz1 where the #JoeBiden campaign website lets you upload your photo into the ""I'm on #TeamJoe"" template—here's mine, make yours NOW before #Biden realizes his mistake! 🤣

#WeKnowJoe #JoeMentum #RidenWithBiden #NoMalarky #CCPVirus #DEMentiaJoe #Democrats https://t.co/ZI47t579eE",I'M ON TEAM JOE! Because Joe won't say #CCPvirus Text JOE to 30330 BID N PRESIDENT Create your own at Avatar.JoeBiden.com By providing your mobile phone number you consent to receive reCurring text messages from Biden for President. Message & Data Rates May ApplyText HELP for Info. Text STOP to opt out. No purchase necessary. ,ay eo wo nt text joe te ce tey tolar el lente bore setter eo,1.0
immigration_2021-04,BuildTheWall,1381162308655796224,./tweet_data/immigration_2021-04/BuildTheWall/tweets2/EyrfzJSW8AI8tfP.jpg,./annot_3000_hate/EyrfzJSW8AI8tfP.jpg,"For real. 😒
#DMXforever #Truth #facts #BuildTheWall #funniesttweets #BuenasNochesATodos https://t.co/Yz25nre44F","Corridos & Bandas ... @CorridoYBandas Ni un mensajito de ""buenas noches"" ni nada, hasta me dan ganas de vender el celular. ",corridos ni un de buenas noches ni nada hasta dan ganas de vender el celular,0.0
ageism_08,covidiots,1299855817013948417,./tweet_data/ageism_08/covidiots/tweets5/EgoD-FeXcAccMLD.jpg,./annot_3000_hate/EgoD-FeXcAccMLD.jpg,#Yale professor says #anthonyfauci did not consult him on #Hydroxychloroquine treatment. 6 months into #pandemic2020 we still have lot of #COVIDIOTS. Ofcourse it is exclusive to  @FoxNews for inviting a cancer specialist to opine on #COVID https://t.co/DAAQkcfqM6,"WITH NO CHRONIC CONDITIONS so ON PEOPLE THAT VNEWS channel NANCY PELOSI (D-CA) AND HOUSE INTEL CMTE CHMN ADAM SCHIFF (D-CA) CALLED ODNI'S CANCELLATION datvass LIFE, LIBERTY & LEVIN SONY ",mm chronic condition eee people tha ie psy et bazza fda nea call od tio,0.0
asianhate_04,ChineseVirus,1247311262192734208,./tweet_data/asianhate_04/ChineseVirus/tweets1/EU9W-VfWoAAeQc9.jpg,./annot_3000_hate/EU9W-VfWoAAeQc9.jpg,"@AmbChangHua #ChineseVirus
#ChineseVirusCensorship
Fuck #china https://t.co/ICH672nqtz",MASKING THE TRUTH... NNNNNG! PeterBrookes 8 i 20 ,mask truth iy ds ss se ky irs,1.0
politics_08,TrumpIsALaughingStock,1296241823069933569,./tweet_data/politics_08/TrumpIsALaughingStock/tweets3/Ef0tEIZX0AA7yiO.jpg,./annot_3000_hate/Ef0tEIZX0AA7yiO.jpg,"@realDonaldTrump @senatemajldr Donald or Donny, really?  Did you seriously tweet this?!?  It’s a pretty good factual statement that you may call fake news or a rumor... your staff is afraid to show you how childish and ridiculous you sound with each tweet.  #TrumpIsANationalDisgrace #TrumpIsALaughingStock https://t.co/DX7Ruzwsno","CHILD, PLEASE! ",child,1.0
vaccine_12,Plandemic,1336482329259347968,./tweet_data/vaccine_12/Plandemic/tweets2/EowjlzzU0AAsl_h.jpg,./annot_3000_hate/EowjlzzU0AAsl_h.jpg,"This was on @stinchfield1776 yesterday. Just some #COVIDFacts

#COVIDageddon #Plandemic #OpenUpAmerica #UnmaskAmerica https://t.co/KatTlem6Pw","CLOSER LOOK AT COVID-19 DEATHS ""...deaths due to heart diseases, respiratory diseases, influenza and pneumonia may instead be recategorized as being due to COVID-19."" SOURCE: THE JOHN HOPKINS NEWS-LETTER 1/27/2020 ONLY COLEMAN WAS THE ONLY ELE Newsmax 5:31 PT LIVE N HAS CHOSEN RETIRED GENERAL LLOYD AUSTIN FOR DEFENSE SECRETARY... GO1 ",death heart disease respiratory disease influenza pneumonia instead recategorize,0.0
asianhate_2020-02,Wuhanvirus,1226882165629169664,./tweet_data/asianhate_2020-02/Wuhanvirus/tweets2/EQbC0-LXUAEqfVa.jpg,./annot_3000_hate/EQbC0-LXUAEqfVa.jpg,"[Recap] Hong Kong man in close contact with coronavirus patient complains of confusing, 3-day-long quarantine admission

https://t.co/ukRFqmVnSN #wuhan #hongkong #wuhanvirus #WuhanCoronavirus https://t.co/JZi6N2Q7Ey",TASNRA HONG KONG FREE PRESS ,dn ness ee en ord sas sy wag ee ne hong kong free pr,0.0
politics_08,RacistInChief,1296999684465033216,./tweet_data/politics_08/RacistInChief/tweets4/Ef_eVvVUYAE7jD4.jpg,./annot_3000_hate/Ef_eVvVUYAE7jD4.jpg,"@realDonaldTrump We all know where you got that slogan, #RacistInChief https://t.co/dP2J6GVL6U",AMERICA FIRST ONE GOD ONE COUNTRY ONE FLAG ,na hs seme america ms pe eo fs god lt lice flag ii ae jae pe sele ae mena,1.0
mask_2021-02,maskhole,1360155266323419140,./tweet_data/mask_2021-02/maskhole/tweets2/EuA-AWlWgAYNc8T.jpg,./annot_3000_hate/EuA-AWlWgAYNc8T.jpg,"On the day we learned Disabled people accounted for six in 10 #Covid19 deaths in England last year - ONS 
...Anthea Turner tweets this! 😳
#Covidiot #MaskHole
https://t.co/vstlMrYUom https://t.co/URQl4BmVyI","Anthea Turner O @AntheaTurner1 Go for it ! X Put a mask on! You're putting my health at risk! PauL 19:19 · 11 Feb 21 from Richmond, London · Twitter for iPhone ",ay ea mask onl put tega ef xe 1919 11 feb 21 richmond london twitter iphone,1.0
mask_2021-02,masksdontwork,1364626042913230850,./tweet_data/mask_2021-02/masksdontwork/tweets4/EvAgJwQXIAEJp0y.jpg,./annot_3000_hate/EvAgJwQXIAEJp0y.jpg,That’s about right. Government officials can kiss the fattest part of my ass. #GMO #COVID #Plandemic #LiberalismIsTheRealPandemic #Lockdowns #Masks #MaskMandates #MasksDontWork #Freedom #Tyranny #Organic #COVID19 https://t.co/hyHVvLhh7l,Watching the government tell me how to protect my health... ...while they allow cancerous chemicals in our food. ,watch government tell pec red eee allow cancerous chemical food,0.0
politics_08,TrumpIsALaughingStock,1298378229611474952,./tweet_data/politics_08/TrumpIsALaughingStock/tweets4/EgTEHN1XkAA1IQY.jpg,./annot_3000_hate/EgTEHN1XkAA1IQY.jpg,"@realDonaldTrump @HouseGOP @SenateGOP  all you do is lie and steal from American people, #TrumpIsALaughingStock https://t.co/oIaZxJcRWm","[We have] the lowest unemployment rate in 50 years."" REP. STEVE SCALISE, AT THE RNC FACT CHECK: At 10.2%, today's unemployment rate is near the WORST levels of the Great Recession. SERIOUSLY, HOW STUPID DO REPUBLICANS THINK AMERICANS ARE? RIDIN' WITH BIDEN ",wa cem ats aoe rep steve rnc fact check 102 todays unemployment rate near bad level great eee,0.0
politics_04,TrumpIsALaughingStock,1254044528048136192,./tweet_data/politics_04/TrumpIsALaughingStock/tweets4/EWdC2EAX0AE4rRE.jpg,./annot_3000_hate/EWdC2EAX0AE4rRE.jpg,"I hope you are right and #trump has #jumpedtheshark

#MAGA2020 
#TrumpIsALaughingStock 
#TrumpDisinfectant 
#TrumpIsNotADoctor 
#TrumpPressBriefing 
#TrumpMadness 
#TrumpOwnsEveryDeath 
#TidePodPresident 
#TrumpMeltdown 
#TrumpBurialPits https://t.co/BZzxd0rzyG https://t.co/6YaXq5R274",imgPlay ,ce nar corey,0.0
politics_12,TrumpIsANationalDisgrace,1336679106029744128,./tweet_data/politics_12/TrumpIsANationalDisgrace/tweets2/EozWj_lXIAci8fN.jpg,./annot_3000_hate/EozWj_lXIAci8fN.jpg,"TRUTH! trump needs help. 
#TrumpIsANationalDisgrace https://t.co/6TaSTdBGvn https://t.co/WpX051FmmO",The people have spoken. ,people speak,1.0
ageism_04,covidiots,1252352830540668929,./tweet_data/ageism_04/covidiots/tweets3/EWE_7bJUMAYjHMQ.png,./annot_3000_hate/EWE_7bJUMAYjHMQ.png,"Conservatives don't have an ideology. They just want their way all the time — like a spoiled child or a grown-up narcissist. 
#COVIDIOTS https://t.co/tllEoipuKz",Preppers for the last 10 years: I can survive here for 10 months! Preppers finally getting a chance in 2020: END LOCKDOWN THE Di I wanna go to the hairdresser! ,survive 10 month ei ii finally chance mt wanna hairdresser,1.0
politics_12,TrumpIsALaughingStock,1337378696504676353,./tweet_data/politics_12/TrumpIsALaughingStock/tweets2/Eo9S0_AWEAET-QR.jpg,./annot_3000_hate/Eo9S0_AWEAET-QR.jpg,"@realDonaldTrump This is new take 😂🤣😂🤣🤣😬😬😬😱, and in no way credible. #AmericasGreatestMistake #TrumpIsALaughingStock https://t.co/WFEz5uZw8e","I just want to say that you are a horrible, horrible person. ",se ri want person yo,1.0
politics_12,TrumpIsALaughingStock,1338636415446429696,./tweet_data/politics_12/TrumpIsALaughingStock/tweets3/EpPKn2HXMAY9s2j.jpg,./annot_3000_hate/EpPKn2HXMAY9s2j.jpg,Breaking News!! @realDonaldTrump wins the Booby Prize!! #TheBiggestLoswer #TrumpIsALaughingStock #InTheEntireUniverse 😂😂 https://t.co/K0o1T2Mm37,DONALD TRUMP WINS O THE STATE OF DENIAL V Confirmed Loser FOX NEWS ,donald trump win state denial confirmed loser et,1.0
ageism_04,covidiots,1252941957518594054,./tweet_data/ageism_04/covidiots/tweets4/EWNX7pdUwAIBHQ5.jpg,./annot_3000_hate/EWNX7pdUwAIBHQ5.jpg,@kkrieger_btv More great news.  The fewer #COVIDIOTS running around the better.   Always room for one more in #TrumpsMassGrave. https://t.co/CZQLTZC5hQ,"The Donald J. Trump COVID-19 Memorial Mass Grave ""I don't take responsibility at all."" ",aly peete trump memorial mass grave bae lead al cece ea 901 eae ta ie,1.0
politics_04,kag,1248777027911659521,./tweet_data/politics_04/kag/tweets2/EVSMFe_WkAUk8ua.jpg,./annot_3000_hate/EVSMFe_WkAUk8ua.jpg,"Hey, @JoeNBC 
'Preciate the laughs! You are such a loser. Get a job. You suck at this one!😂🤣😂🤣
@realDonaldTrump 
#Trump2020 
#KAG 
#msnbc
#mika
#MorningJoesucks https://t.co/XRVfQ92SUf",FAKE NEWS MSNBC mourning joe TRUMPIS ABSOLUTELY PETRIFIED OF RUNNING AGAINST JOE BIDEN ETAUMA ,mourn jx ln msnbc toll taal oe ee ad ig a8 al,0.0
politics_04,kag,1254050577107075078,./tweet_data/politics_04/kag/tweets4/EWdILvTXgAUcaOA.jpg,./annot_3000_hate/EWdILvTXgAUcaOA.jpg,"@parscale #MAGA #KAG #TrumpTrain2020 #WYSIWYG

DR. FAUCI BLOWS A GASKET DURING BRIEFING

The normally tactful doctor finally ""lost it"" on camera Friday over Trump's idiocy and said:

""You know what? I'm done. Do whatever you want.  Drink bleach and inject Lysol for all I care."" https://t.co/P8C1FH3D9b",THE WHITE HOUSE WASHINGTON HITE HOUSE SHINGTON ,white house washington ies sed,0.0
